"TrafficDate","Trainseries","TrainCharacteristic","Trainnumber","Location","Activity","PlannedTime","Realisation","Delay_min","DelayJump"
"2017-11-07","7400E","SPR",7414,"Vndwo","D",2017-11-07 06:04:00,2017-11-07 06:06:51,2,0
"2017-11-07","7400E","SPR",7414,"Vndw","K_A",2017-11-07 06:05:18,2017-11-07 06:07:42,2,0
"2017-11-07","7400E","SPR",7414,"Vndw","K_V",2017-11-07 06:06:00,2017-11-07 06:08:13,2,0
"2017-11-07","7400E","SPR",7414,"Har","D",2017-11-07 06:10:00,2017-11-07 06:12:17,2,0
"2017-11-07","7400E","SPR",7414,"Mrn","K_A",2017-11-07 06:14:18,2017-11-07 06:16:51,2,0
"2017-11-07","7400E","SPR",7414,"Mrn","K_V",2017-11-07 06:15:00,2017-11-07 06:17:29,2,0
"2017-11-07","7400E","SPR",7414,"Mrg","D",2017-11-07 06:16:00,2017-11-07 06:19:06,3,1
"2017-11-07","7400E","SPR",7414,"Db","K_A",2017-11-07 06:20:18,2017-11-07 06:22:51,2,-1
"2017-11-07","7400E","SPR",7414,"Db","K_V",2017-11-07 06:21:00,2017-11-07 06:23:16,2,0
"2017-11-07","7400E","SPR",7414,"Bnk","K_A",2017-11-07 06:24:18,2017-11-07 06:26:51,2,0
"2017-11-07","7400E","SPR",7414,"Bnk","K_V",2017-11-07 06:25:00,2017-11-07 06:27:21,2,0
"2017-11-07","7400E","SPR",7414,"Utza","D",2017-11-07 06:27:00,2017-11-07 06:30:16,3,1
"2017-11-07","7400E","SPR",7414,"Utvr","K_A",2017-11-07 06:28:18,2017-11-07 06:31:30,3,0
"2017-11-07","7400E","SPR",7414,"Utvr","K_V",2017-11-07 06:29:00,2017-11-07 06:32:00,3,0
"2017-11-07","7400E","SPR",7414,"Ut","A",2017-11-07 06:33:00,2017-11-07 06:34:25,1,-2
"2017-11-07","7400E","SPR",7414,"Ut","V",2017-11-07 06:42:00,2017-11-07 06:41:59,0,-1
"2017-11-07","7400E","SPR",7414,"Utma","D",2017-11-07 06:43:00,2017-11-07 06:43:38,0,0
"2017-11-07","7400E","SPR",7414,"Utzl","K_A",2017-11-07 06:44:18,2017-11-07 06:44:49,0,0
"2017-11-07","7400E","SPR",7414,"Utzl","K_V",2017-11-07 06:45:00,2017-11-07 06:45:22,0,0
"2017-11-07","7400E","SPR",7414,"Mas","K_A",2017-11-07 06:48:18,2017-11-07 06:49:28,1,1
"2017-11-07","7400E","SPR",7414,"Mas","K_V",2017-11-07 06:49:00,2017-11-07 06:50:06,1,0
"2017-11-07","7400E","SPR",7414,"Bkla","D",2017-11-07 06:53:00,2017-11-07 06:53:08,0,-1
"2017-11-07","7400E","SPR",7414,"Bkl","K_A",2017-11-07 06:53:18,2017-11-07 06:54:00,0,0
"2017-11-07","7400E","SPR",7414,"Bkl","K_V",2017-11-07 06:54:00,2017-11-07 06:54:43,0,0
"2017-11-07","7400E","SPR",7414,"Aco","D",2017-11-07 07:01:00,2017-11-07 07:01:11,0,0
"2017-11-07","7400E","SPR",7414,"Ac","K_A",2017-11-07 07:01:18,2017-11-07 07:02:29,1,1
"2017-11-07","7400E","SPR",7414,"Ac","K_V",2017-11-07 07:02:00,2017-11-07 07:03:02,1,0
"2017-11-07","7400E","SPR",7414,"Ashd","K_A",2017-11-07 07:05:18,2017-11-07 07:05:39,0,-1
"2017-11-07","7400E","SPR",7414,"Ashd","K_V",2017-11-07 07:06:00,2017-11-07 07:06:08,0,0
"2017-11-07","7400E","SPR",7414,"Asb","K_A",2017-11-07 07:08:18,2017-11-07 07:08:20,0,0
"2017-11-07","7400E","SPR",7414,"Asb","K_V",2017-11-07 07:09:00,2017-11-07 07:09:00,0,0
"2017-11-07","7400E","SPR",7414,"Dvaz","D",2017-11-07 07:11:00,2017-11-07 07:09:55,-1,-1
"2017-11-07","7400E","SPR",7414,"Dvd","K_A",2017-11-07 07:11:18,2017-11-07 07:10:49,0,1
"2017-11-07","7400E","SPR",7414,"Dvd","K_V",2017-11-07 07:12:00,2017-11-07 07:11:55,0,0
"2017-11-07","7400E","SPR",7414,"Asa","K_A",2017-11-07 07:15:18,2017-11-07 07:14:42,0,0
"2017-11-07","7400E","SPR",7414,"Asa","K_V",2017-11-07 07:16:00,2017-11-07 07:16:04,0,0
"2017-11-07","7400E","SPR",7414,"Asdm","K_A",2017-11-07 07:18:18,2017-11-07 07:18:28,0,0
"2017-11-07","7400E","SPR",7414,"Asdm","K_V",2017-11-07 07:19:00,2017-11-07 07:19:12,0,0
"2017-11-07","7400E","SPR",7414,"Asdma","D",2017-11-07 07:20:00,2017-11-07 07:20:11,0,0
"2017-11-07","7400E","SPR",7414,"Dgrw","D",2017-11-07 07:23:00,2017-11-07 07:22:19,0,0
"2017-11-07","7400E","SPR",7414,"Ods","D",2017-11-07 07:24:00,2017-11-07 07:22:43,-1,-1
"2017-11-07","7400E","SPR",7414,"Asd","A",2017-11-07 07:25:00,2017-11-07 07:24:01,0,1
"2017-11-07","7400E","SPR",7416,"Rhn","V",2017-11-07 06:22:00,2017-11-07 06:21:51,0,0
"2017-11-07","7400E","SPR",7416,"Vndc","A",2017-11-07 06:28:00,2017-11-07 06:28:03,0,0
"2017-11-07","7400E","SPR",7416,"Vndc","V",2017-11-07 06:30:00,2017-11-07 06:30:32,0,0
"2017-11-07","7400E","SPR",7416,"Vndwo","D",2017-11-07 06:31:00,2017-11-07 06:31:42,0,0
"2017-11-07","7400E","SPR",7416,"Vndw","K_A",2017-11-07 06:32:18,2017-11-07 06:32:44,0,0
"2017-11-07","7400E","SPR",7416,"Vndw","K_V",2017-11-07 06:33:00,2017-11-07 06:33:23,0,0
"2017-11-07","7400E","SPR",7416,"Har","D",2017-11-07 06:37:00,2017-11-07 06:38:39,1,1
"2017-11-07","7400E","SPR",7416,"Mrn","K_A",2017-11-07 06:41:18,2017-11-07 06:43:34,2,1
"2017-11-07","7400E","SPR",7416,"Mrn","K_V",2017-11-07 06:42:00,2017-11-07 06:44:18,2,0
"2017-11-07","7400E","SPR",7416,"Mrg","D",2017-11-07 06:43:00,2017-11-07 06:45:53,2,0
"2017-11-07","7400E","SPR",7416,"Db","K_A",2017-11-07 06:47:18,2017-11-07 06:50:20,3,1
"2017-11-07","7400E","SPR",7416,"Db","K_V",2017-11-07 06:48:00,2017-11-07 06:50:48,2,-1
"2017-11-07","7400E","SPR",7416,"Bnk","K_A",2017-11-07 06:51:18,2017-11-07 06:54:30,3,1
"2017-11-07","7400E","SPR",7416,"Bnk","K_V",2017-11-07 06:52:00,2017-11-07 06:55:07,3,0
"2017-11-07","7400E","SPR",7416,"Utza","D",2017-11-07 06:55:00,2017-11-07 06:58:04,3,0
"2017-11-07","7400E","SPR",7416,"Utvr","K_A",2017-11-07 06:56:18,2017-11-07 06:59:25,3,0
"2017-11-07","7400E","SPR",7416,"Utvr","K_V",2017-11-07 06:57:00,2017-11-07 07:00:05,3,0
"2017-11-07","7400E","SPR",7416,"Ut","A",2017-11-07 07:00:00,2017-11-07 07:02:27,2,-1
"2017-11-07","7400E","SPR",7416,"Ut","V",2017-11-07 07:12:00,2017-11-07 07:11:56,0,-2
"2017-11-07","7400E","SPR",7416,"Utma","D",2017-11-07 07:13:00,2017-11-07 07:13:24,0,0
"2017-11-07","7400E","SPR",7416,"Utzl","K_A",2017-11-07 07:14:18,2017-11-07 07:14:34,0,0
"2017-11-07","7400E","SPR",7416,"Utzl","K_V",2017-11-07 07:15:00,2017-11-07 07:15:17,0,0
"2017-11-07","7400E","SPR",7416,"Mas","K_A",2017-11-07 07:18:18,2017-11-07 07:19:19,1,1
"2017-11-07","7400E","SPR",7416,"Mas","K_V",2017-11-07 07:19:00,2017-11-07 07:20:01,1,0
"2017-11-07","7400E","SPR",7416,"Bkla","D",2017-11-07 07:23:00,2017-11-07 07:22:58,0,-1
"2017-11-07","7400E","SPR",7416,"Bkl","K_A",2017-11-07 07:23:18,2017-11-07 07:23:39,0,0
"2017-11-07","7400E","SPR",7416,"Bkl","K_V",2017-11-07 07:24:00,2017-11-07 07:24:17,0,0
"2017-11-07","7400E","SPR",7416,"Aco","D",2017-11-07 07:31:00,2017-11-07 07:30:51,0,0
"2017-11-07","7400E","SPR",7416,"Ac","K_A",2017-11-07 07:31:18,2017-11-07 07:31:59,0,0
"2017-11-07","7400E","SPR",7416,"Ac","K_V",2017-11-07 07:32:00,2017-11-07 07:32:42,0,0
"2017-11-07","7400E","SPR",7416,"Ashd","K_A",2017-11-07 07:35:18,2017-11-07 07:35:14,0,0
"2017-11-07","7400E","SPR",7416,"Ashd","K_V",2017-11-07 07:36:00,2017-11-07 07:36:01,0,0
"2017-11-07","7400E","SPR",7416,"Asb","K_A",2017-11-07 07:38:18,2017-11-07 07:38:14,0,0
"2017-11-07","7400E","SPR",7416,"Asb","K_V",2017-11-07 07:39:00,2017-11-07 07:39:09,0,0
"2017-11-07","7400E","SPR",7416,"Dvaz","D",2017-11-07 07:41:00,2017-11-07 07:40:29,0,0
"2017-11-07","7400E","SPR",7416,"Dvd","K_A",2017-11-07 07:41:18,2017-11-07 07:41:31,0,0
"2017-11-07","7400E","SPR",7416,"Dvd","K_V",2017-11-07 07:42:00,2017-11-07 07:42:06,0,0
"2017-11-07","7400E","SPR",7416,"Asa","K_A",2017-11-07 07:45:18,2017-11-07 07:45:06,0,0
"2017-11-07","7400E","SPR",7416,"Asa","K_V",2017-11-07 07:46:00,2017-11-07 07:45:53,0,0
"2017-11-07","7400E","SPR",7416,"Asdm","K_A",2017-11-07 07:48:18,2017-11-07 07:48:23,0,0
"2017-11-07","7400E","SPR",7416,"Asdm","K_V",2017-11-07 07:49:00,2017-11-07 07:49:05,0,0
"2017-11-07","7400E","SPR",7416,"Asdma","D",2017-11-07 07:50:00,2017-11-07 07:50:04,0,0
"2017-11-07","7400E","SPR",7416,"Dgrw","D",2017-11-07 07:53:00,2017-11-07 07:52:11,0,0
"2017-11-07","7400E","SPR",7416,"Ods","D",2017-11-07 07:54:00,2017-11-07 07:52:35,-1,-1
"2017-11-07","7400E","SPR",7416,"Asd","A",2017-11-07 07:55:00,2017-11-07 07:53:55,-1,0
"2017-11-07","7400E","SPR",7418,"Vndc","A",2017-11-07 06:58:00,2017-11-07 06:58:33,0,0
"2017-11-07","7400E","SPR",7418,"Vndc","V",2017-11-07 07:00:00,2017-11-07 07:00:07,0,0
"2017-11-07","7400E","SPR",7418,"Vndwo","D",2017-11-07 07:01:00,2017-11-07 07:01:15,0,0
"2017-11-07","7400E","SPR",7418,"Vndw","K_A",2017-11-07 07:02:18,2017-11-07 07:02:14,0,0
"2017-11-07","7400E","SPR",7418,"Vndw","K_V",2017-11-07 07:03:00,2017-11-07 07:02:52,0,0
"2017-11-07","7400E","SPR",7418,"Har","D",2017-11-07 07:07:00,2017-11-07 07:07:02,0,0
"2017-11-07","7400E","SPR",7418,"Mrn","K_A",2017-11-07 07:11:18,2017-11-07 07:11:47,0,0
"2017-11-07","7400E","SPR",7418,"Mrn","K_V",2017-11-07 07:12:00,2017-11-07 07:12:29,0,0
"2017-11-07","7400E","SPR",7418,"Mrg","D",2017-11-07 07:13:00,2017-11-07 07:14:04,1,1
"2017-11-07","7400E","SPR",7418,"Db","K_A",2017-11-07 07:17:18,2017-11-07 07:18:06,0,-1
"2017-11-07","7400E","SPR",7418,"Db","K_V",2017-11-07 07:18:00,2017-11-07 07:18:37,0,0
"2017-11-07","7400E","SPR",7418,"Bnk","K_A",2017-11-07 07:21:18,2017-11-07 07:22:13,0,0
"2017-11-07","7400E","SPR",7418,"Bnk","K_V",2017-11-07 07:22:00,2017-11-07 07:22:40,0,0
"2017-11-07","7400E","SPR",7418,"Utza","D",2017-11-07 07:24:00,2017-11-07 07:25:33,1,1
"2017-11-07","7400E","SPR",7418,"Utvr","K_A",2017-11-07 07:25:18,2017-11-07 07:26:46,1,0
"2017-11-07","7400E","SPR",7418,"Utvr","K_V",2017-11-07 07:26:00,2017-11-07 07:27:24,1,0
"2017-11-07","7400E","SPR",7418,"Ut","A",2017-11-07 07:30:00,2017-11-07 07:29:50,0,-1
"2017-11-07","7400E","SPR",7418,"Ut","V",2017-11-07 07:42:00,2017-11-07 07:44:49,2,2
"2017-11-07","7400E","SPR",7418,"Utma","D",2017-11-07 07:43:00,2017-11-07 07:46:20,3,1
"2017-11-07","7400E","SPR",7418,"Utzl","K_A",2017-11-07 07:44:18,2017-11-07 07:47:36,3,0
"2017-11-07","7400E","SPR",7418,"Utzl","K_V",2017-11-07 07:45:00,2017-11-07 07:48:22,3,0
"2017-11-07","7400E","SPR",7418,"Mas","K_A",2017-11-07 07:48:18,2017-11-07 07:52:29,4,1
"2017-11-07","7400E","SPR",7418,"Mas","K_V",2017-11-07 07:49:00,2017-11-07 07:53:01,4,0
"2017-11-07","7400E","SPR",7418,"Bkla","D",2017-11-07 07:53:00,2017-11-07 07:55:59,2,-2
"2017-11-07","7400E","SPR",7418,"Bkl","K_A",2017-11-07 07:53:18,2017-11-07 07:56:41,3,1
"2017-11-07","7400E","SPR",7418,"Bkl","K_V",2017-11-07 07:54:00,2017-11-07 07:57:13,3,0
"2017-11-07","7400E","SPR",7420,"Rhn","V",2017-11-07 07:22:00,2017-11-07 07:22:19,0,0
"2017-11-07","7400E","SPR",7420,"Vndc","A",2017-11-07 07:28:00,2017-11-07 07:28:16,0,0
"2017-11-07","7400E","SPR",7420,"Vndc","V",2017-11-07 07:30:00,2017-11-07 07:30:10,0,0
"2017-11-07","7400E","SPR",7420,"Vndwo","D",2017-11-07 07:31:00,2017-11-07 07:31:15,0,0
"2017-11-07","7400E","SPR",7420,"Vndw","K_A",2017-11-07 07:32:18,2017-11-07 07:32:05,0,0
"2017-11-07","7400E","SPR",7420,"Vndw","K_V",2017-11-07 07:33:00,2017-11-07 07:33:19,0,0
"2017-11-07","7400E","SPR",7420,"Har","D",2017-11-07 07:37:00,2017-11-07 07:37:12,0,0
"2017-11-07","7400E","SPR",7420,"Mrn","K_A",2017-11-07 07:41:18,2017-11-07 07:41:35,0,0
"2017-11-07","7400E","SPR",7420,"Mrn","K_V",2017-11-07 07:42:00,2017-11-07 07:42:48,0,0
"2017-11-07","7400E","SPR",7420,"Mrg","D",2017-11-07 07:43:00,2017-11-07 07:44:12,1,1
"2017-11-07","7400E","SPR",7420,"Db","K_A",2017-11-07 07:47:18,2017-11-07 07:47:34,0,-1
"2017-11-07","7400E","SPR",7420,"Db","K_V",2017-11-07 07:48:00,2017-11-07 07:49:04,1,1
"2017-11-07","7400E","SPR",7420,"Bnk","K_A",2017-11-07 07:51:18,2017-11-07 07:52:17,0,-1
"2017-11-07","7400E","SPR",7420,"Bnk","K_V",2017-11-07 07:52:00,2017-11-07 07:53:07,1,1
"2017-11-07","7400E","SPR",7420,"Utza","D",2017-11-07 07:55:00,2017-11-07 07:55:42,0,-1
"2017-11-07","7400E","SPR",7420,"Utvr","K_A",2017-11-07 07:56:18,2017-11-07 07:56:40,0,0
"2017-11-07","7400E","SPR",7420,"Utvr","K_V",2017-11-07 07:57:00,2017-11-07 07:57:50,0,0
"2017-11-07","7400E","SPR",7422,"Rhn","V",2017-11-07 07:52:00,2017-11-07 07:53:45,1,1
"2017-11-07","7400E","SPR",7422,"Vndc","A",2017-11-07 07:58:00,2017-11-07 07:59:54,1,0
"2017-11-07","7400O","SPR",7415,"Bnk","K_A",2017-11-07 06:01:18,2017-11-07 06:02:45,1,0
"2017-11-07","7400O","SPR",7415,"Bnk","K_V",2017-11-07 06:02:00,2017-11-07 06:03:14,1,0
"2017-11-07","7400O","SPR",7415,"Db","K_A",2017-11-07 06:05:18,2017-11-07 06:06:50,1,0
"2017-11-07","7400O","SPR",7415,"Db","K_V",2017-11-07 06:06:00,2017-11-07 06:07:21,1,0
"2017-11-07","7400O","SPR",7415,"Mrg","D",2017-11-07 06:10:00,2017-11-07 06:12:20,2,1
"2017-11-07","7400O","SPR",7415,"Mrn","K_A",2017-11-07 06:11:18,2017-11-07 06:14:06,2,0
"2017-11-07","7400O","SPR",7415,"Mrn","K_V",2017-11-07 06:12:00,2017-11-07 06:14:39,2,0
"2017-11-07","7400O","SPR",7415,"Har","D",2017-11-07 06:17:00,2017-11-07 06:19:05,2,0
"2017-11-07","7400O","SPR",7415,"Vndw","K_A",2017-11-07 06:21:18,2017-11-07 06:22:55,1,-1
"2017-11-07","7400O","SPR",7415,"Vndw","K_V",2017-11-07 06:22:00,2017-11-07 06:24:05,2,1
"2017-11-07","7400O","SPR",7415,"Vndwo","D",2017-11-07 06:23:00,2017-11-07 06:25:07,2,0
"2017-11-07","7400O","SPR",7415,"Vndc","A",2017-11-07 06:26:00,2017-11-07 06:27:07,1,-1
"2017-11-07","7400O","SPR",7415,"Vndc","V",2017-11-07 06:29:00,2017-11-07 06:29:06,0,-1
"2017-11-07","7400O","SPR",7415,"Rhn","A",2017-11-07 06:34:00,2017-11-07 06:36:02,2,2
"2017-11-07","7400O","SPR",7417,"Bkl","K_A",2017-11-07 06:03:18,2017-11-07 06:03:08,0,0
"2017-11-07","7400O","SPR",7417,"Bkl","K_V",2017-11-07 06:04:00,2017-11-07 06:05:05,1,1
"2017-11-07","7400O","SPR",7417,"Bkla","D",2017-11-07 06:05:00,2017-11-07 06:05:35,0,-1
"2017-11-07","7400O","SPR",7417,"Mas","K_A",2017-11-07 06:08:18,2017-11-07 06:08:40,0,0
"2017-11-07","7400O","SPR",7417,"Mas","K_V",2017-11-07 06:09:00,2017-11-07 06:09:54,0,0
"2017-11-07","7400O","SPR",7417,"Utzl","K_A",2017-11-07 06:13:18,2017-11-07 06:13:31,0,0
"2017-11-07","7400O","SPR",7417,"Utzl","K_V",2017-11-07 06:14:00,2017-11-07 06:14:42,0,0
"2017-11-07","7400O","SPR",7417,"Utma","D",2017-11-07 06:15:00,2017-11-07 06:15:30,0,0
"2017-11-07","7400O","SPR",7417,"Ut","A",2017-11-07 06:18:00,2017-11-07 06:17:19,0,0
"2017-11-07","7400O","SPR",7417,"Ut","V",2017-11-07 06:25:00,2017-11-07 06:25:02,0,0
"2017-11-07","7400O","SPR",7417,"Utvr","K_A",2017-11-07 06:26:18,2017-11-07 06:27:00,0,0
"2017-11-07","7400O","SPR",7417,"Utvr","K_V",2017-11-07 06:27:00,2017-11-07 06:27:53,0,0
"2017-11-07","7400O","SPR",7417,"Utza","D",2017-11-07 06:28:00,2017-11-07 06:28:49,0,0
"2017-11-07","7400O","SPR",7417,"Bnk","K_A",2017-11-07 06:31:18,2017-11-07 06:31:31,0,0
"2017-11-07","7400O","SPR",7417,"Bnk","K_V",2017-11-07 06:32:00,2017-11-07 06:32:27,0,0
"2017-11-07","7400O","SPR",7417,"Db","K_A",2017-11-07 06:35:18,2017-11-07 06:36:01,0,0
"2017-11-07","7400O","SPR",7417,"Db","K_V",2017-11-07 06:36:00,2017-11-07 06:36:56,0,0
"2017-11-07","7400O","SPR",7417,"Mrg","D",2017-11-07 06:40:00,2017-11-07 06:40:08,0,0
"2017-11-07","7400O","SPR",7417,"Mrn","K_A",2017-11-07 06:41:18,2017-11-07 06:41:36,0,0
"2017-11-07","7400O","SPR",7417,"Mrn","K_V",2017-11-07 06:42:00,2017-11-07 06:42:20,0,0
"2017-11-07","7400O","SPR",7417,"Har","D",2017-11-07 06:47:00,2017-11-07 06:46:08,0,0
"2017-11-07","7400O","SPR",7417,"Vndw","K_A",2017-11-07 06:51:18,2017-11-07 06:49:47,-1,-1
"2017-11-07","7400O","SPR",7417,"Vndw","K_V",2017-11-07 06:52:00,2017-11-07 06:51:46,0,1
"2017-11-07","7400O","SPR",7417,"Vndwo","D",2017-11-07 06:53:00,2017-11-07 06:52:29,0,0
"2017-11-07","7400O","SPR",7417,"Vndc","A",2017-11-07 06:56:00,2017-11-07 06:54:10,-1,-1
"2017-11-07","7400O","SPR",7417,"Vndc","V",2017-11-07 06:59:00,2017-11-07 06:59:24,0,1
"2017-11-07","7400O","SPR",7417,"Rhn","A",2017-11-07 07:04:00,2017-11-07 07:05:50,1,1
"2017-11-07","7400O","SPR",7419,"Bkl","V",2017-11-07 06:34:00,2017-11-07 06:34:41,0,0
"2017-11-07","7400O","SPR",7419,"Bkla","D",2017-11-07 06:35:00,2017-11-07 06:35:09,0,0
"2017-11-07","7400O","SPR",7419,"Mas","K_A",2017-11-07 06:38:18,2017-11-07 06:38:15,0,0
"2017-11-07","7400O","SPR",7419,"Mas","K_V",2017-11-07 06:39:00,2017-11-07 06:38:47,0,0
"2017-11-07","7400O","SPR",7419,"Utzl","K_A",2017-11-07 06:43:18,2017-11-07 06:42:32,0,0
"2017-11-07","7400O","SPR",7419,"Utzl","K_V",2017-11-07 06:44:00,2017-11-07 06:43:17,0,0
"2017-11-07","7400O","SPR",7419,"Utma","D",2017-11-07 06:45:00,2017-11-07 06:44:04,0,0
"2017-11-07","7400O","SPR",7419,"Ut","A",2017-11-07 06:48:00,2017-11-07 06:45:52,-2,-2
"2017-11-07","7400O","SPR",7419,"Ut","V",2017-11-07 06:55:00,2017-11-07 06:56:11,1,3
"2017-11-07","7400O","SPR",7419,"Utvr","K_A",2017-11-07 06:56:18,2017-11-07 06:58:22,2,1
"2017-11-07","7400O","SPR",7419,"Utvr","K_V",2017-11-07 06:57:00,2017-11-07 06:59:03,2,0
"2017-11-07","7400O","SPR",7419,"Utza","D",2017-11-07 06:58:00,2017-11-07 06:59:58,1,-1
"2017-11-07","7400O","SPR",7419,"Bnk","K_A",2017-11-07 07:01:18,2017-11-07 07:03:04,1,0
"2017-11-07","7400O","SPR",7419,"Bnk","K_V",2017-11-07 07:02:00,2017-11-07 07:03:41,1,0
"2017-11-07","7400O","SPR",7419,"Db","K_A",2017-11-07 07:05:18,2017-11-07 07:08:10,2,1
"2017-11-07","7400O","SPR",7419,"Db","K_V",2017-11-07 07:06:00,2017-11-07 07:08:49,2,0
"2017-11-07","7400O","SPR",7419,"Mrg","D",2017-11-07 07:10:00,2017-11-07 07:11:56,1,-1
"2017-11-07","7400O","SPR",7419,"Mrn","K_A",2017-11-07 07:11:18,2017-11-07 07:13:25,2,1
"2017-11-07","7400O","SPR",7419,"Mrn","K_V",2017-11-07 07:12:00,2017-11-07 07:14:26,2,0
"2017-11-07","7400O","SPR",7419,"Har","D",2017-11-07 07:17:00,2017-11-07 07:18:34,1,-1
"2017-11-07","7400O","SPR",7419,"Vndw","K_A",2017-11-07 07:21:18,2017-11-07 07:22:42,1,0
"2017-11-07","7400O","SPR",7419,"Vndw","K_V",2017-11-07 07:22:00,2017-11-07 07:24:57,2,1
"2017-11-07","7400O","SPR",7419,"Vndwo","D",2017-11-07 07:23:00,2017-11-07 07:25:42,2,0
"2017-11-07","7400O","SPR",7419,"Vndc","A",2017-11-07 07:26:00,2017-11-07 07:27:29,1,-1
"2017-11-07","7400O","SPR",7419,"Vndc","V",2017-11-07 07:29:00,2017-11-07 07:29:10,0,-1
"2017-11-07","7400O","SPR",7419,"Rhn","A",2017-11-07 07:34:00,2017-11-07 07:36:29,2,2
"2017-11-07","7400O","SPR",7421,"Asd","V",2017-11-07 06:43:00,2017-11-07 06:45:02,2,2
"2017-11-07","7400O","SPR",7421,"Ods","D",2017-11-07 06:44:00,2017-11-07 06:46:17,2,0
"2017-11-07","7400O","SPR",7421,"Dgrw","D",2017-11-07 06:44:00,2017-11-07 06:46:50,2,0
"2017-11-07","7400O","SPR",7421,"Asdma","D",2017-11-07 06:47:00,2017-11-07 06:49:06,2,0
"2017-11-07","7400O","SPR",7421,"Asdm","K_A",2017-11-07 06:48:18,2017-11-07 06:50:09,1,-1
"2017-11-07","7400O","SPR",7421,"Asdm","K_V",2017-11-07 06:49:00,2017-11-07 06:50:48,1,0
"2017-11-07","7400O","SPR",7421,"Asa","K_A",2017-11-07 06:51:18,2017-11-07 06:53:48,2,1
"2017-11-07","7400O","SPR",7421,"Asa","K_V",2017-11-07 06:52:00,2017-11-07 06:54:24,2,0
"2017-11-07","7400O","SPR",7421,"Dvd","K_A",2017-11-07 06:55:18,2017-11-07 06:57:07,1,-1
"2017-11-07","7400O","SPR",7421,"Dvd","K_V",2017-11-07 06:56:00,2017-11-07 06:57:38,1,0
"2017-11-07","7400O","SPR",7421,"Dvaz","D",2017-11-07 06:57:00,2017-11-07 06:58:22,1,0
"2017-11-07","7400O","SPR",7421,"Asb","K_A",2017-11-07 06:58:18,2017-11-07 06:59:26,1,0
"2017-11-07","7400O","SPR",7421,"Asb","K_V",2017-11-07 06:59:00,2017-11-07 07:00:02,1,0
"2017-11-07","7400O","SPR",7421,"Ashd","K_A",2017-11-07 07:00:18,2017-11-07 07:02:04,1,0
"2017-11-07","7400O","SPR",7421,"Ashd","K_V",2017-11-07 07:01:00,2017-11-07 07:02:31,1,0
"2017-11-07","7400O","SPR",7421,"Ac","K_A",2017-11-07 07:03:18,2017-11-07 07:05:10,1,0
"2017-11-07","7400O","SPR",7421,"Ac","K_V",2017-11-07 07:04:00,2017-11-07 07:05:41,1,0
"2017-11-07","7400O","SPR",7421,"Aco","D",2017-11-07 07:05:00,2017-11-07 07:06:41,1,0
"2017-11-07","7400O","SPR",7421,"Bkl","K_A",2017-11-07 07:11:18,2017-11-07 07:13:22,2,1
"2017-11-07","7400O","SPR",7421,"Bkl","K_V",2017-11-07 07:12:00,2017-11-07 07:14:02,2,0
"2017-11-07","7400O","SPR",7421,"Bkla","D",2017-11-07 07:13:00,2017-11-07 07:14:31,1,-1
"2017-11-07","7400O","SPR",7421,"Mas","K_A",2017-11-07 07:16:18,2017-11-07 07:17:45,1,0
"2017-11-07","7400O","SPR",7421,"Mas","K_V",2017-11-07 07:17:00,2017-11-07 07:18:16,1,0
"2017-11-07","7400O","SPR",7421,"Utzl","K_A",2017-11-07 07:20:18,2017-11-07 07:22:09,1,0
"2017-11-07","7400O","SPR",7421,"Utzl","K_V",2017-11-07 07:21:00,2017-11-07 07:22:40,1,0
"2017-11-07","7400O","SPR",7421,"Utma","D",2017-11-07 07:23:00,2017-11-07 07:23:29,0,-1
"2017-11-07","7400O","SPR",7421,"Ut","A",2017-11-07 07:26:00,2017-11-07 07:25:21,0,0
"2017-11-07","7400O","SPR",7421,"Ut","V",2017-11-07 07:28:00,2017-11-07 07:27:46,0,0
"2017-11-07","7400O","SPR",7421,"Utvr","K_A",2017-11-07 07:29:18,2017-11-07 07:29:38,0,0
"2017-11-07","7400O","SPR",7421,"Utvr","K_V",2017-11-07 07:30:00,2017-11-07 07:30:14,0,0
"2017-11-07","7400O","SPR",7421,"Utza","D",2017-11-07 07:31:00,2017-11-07 07:31:10,0,0
"2017-11-07","7400O","SPR",7421,"Bnk","K_A",2017-11-07 07:34:18,2017-11-07 07:34:11,0,0
"2017-11-07","7400O","SPR",7421,"Bnk","K_V",2017-11-07 07:35:00,2017-11-07 07:34:51,0,0
"2017-11-07","7400O","SPR",7421,"Db","K_A",2017-11-07 07:38:18,2017-11-07 07:38:48,0,0
"2017-11-07","7400O","SPR",7421,"Db","K_V",2017-11-07 07:39:00,2017-11-07 07:39:33,0,0
"2017-11-07","7400O","SPR",7421,"Mrg","D",2017-11-07 07:43:00,2017-11-07 07:42:55,0,0
"2017-11-07","7400O","SPR",7421,"Mrn","K_A",2017-11-07 07:44:18,2017-11-07 07:44:29,0,0
"2017-11-07","7400O","SPR",7421,"Mrn","K_V",2017-11-07 07:45:00,2017-11-07 07:45:09,0,0
"2017-11-07","7400O","SPR",7421,"Har","D",2017-11-07 07:50:00,2017-11-07 07:49:22,0,0
"2017-11-07","7400O","SPR",7421,"Vndw","K_A",2017-11-07 07:54:18,2017-11-07 07:53:14,-1,-1
"2017-11-07","7400O","SPR",7421,"Vndw","K_V",2017-11-07 07:55:00,2017-11-07 07:55:41,0,1
